Person ID,Activity Type,Start Time,End Time,Duration (minutes),Date
268,Socializing,15:09,16:57,108,2023-06-04
153,Sleeping,03:01,10:19,438,2023-04-04
500,Sleeping,13:30,21:09,459,2023-03-05
182,Socializing,12:36,13:17,41,2023-05-10
48,Cleaning,09:00,10:22,82,2023-01-08
443,Exercising,02:09,03:07,58,2023-02-01
251,Eating,03:11,04:01,50,2023-05-11
473,Eating,06:45,07:47,62,2023-04-20
71,Cooking,05:25,06:09,44,2023-05-29
386,Socializing,14:18,14:49,31,2023-06-01
357,Socializing,23:40,01:18,98,2023-02-20
147,Sleeping,10:39,16:47,368,2023-01-10
362,Eating,00:31,01:12,41,2023-06-12
230,Working,04:10,09:49,339,2023-03-28
289,Cooking,12:03,12:44,41,2023-06-12
237,Sleeping,00:45,10:28,583,2023-03-09
250,Relaxing,14:29,15:03,34,2023-06-19
252,Relaxing,21:42,23:10,88,2023-04-03
311,Shopping,17:07,19:06,119,2023-04-03
133,Eating,22:53,00:06,73,2023-01-21
20,Eating,00:51,01:58,67,2023-01-11
468,Socializing,13:38,14:39,61,2023-05-28
5,Eating,03:03,04:32,89,2023-04-23
467,Walking,22:16,23:03,47,2023-06-12
124,Eating,20:56,22:15,79,2023-03-31
479,Cleaning,04:45,06:23,98,2023-01-28
134,Walking,21:18,22:03,45,2023-01-02
391,Eating,19:53,20:41,48,2023-01-02
350,Shopping,05:34,06:33,59,2023-05-14
237,Walking,16:52,17:48,56,2023-06-20
76,Shopping,17:47,18:08,21,2023-01-19
259,Walking,05:12,05:43,31,2023-06-24
152,Relaxing,02:22,03:48,86,2023-05-14
220,Working,07:32,12:47,315,2023-06-02
227,Relaxing,13:07,14:15,68,2023-02-24
70,Sleeping,19:25,03:40,495,2023-06-09
465,Sleeping,20:09,03:42,453,2023-02-05
208,Socializing,07:18,07:48,30,2023-02-05
84,Sleeping,17:44,01:04,440,2023-06-14
343,Eating,04:45,05:25,40,2023-01-01
408,Walking,21:52,22:41,49,2023-01-19
193,Walking,17:05,18:34,89,2023-01-09
416,Cooking,08:52,09:38,46,2023-06-27
125,Socializing,20:42,22:09,87,2023-02-17
129,Exercising,20:04,21:08,64,2023-06-12
86,Walking,11:30,13:00,90,2023-02-09
59,Socializing,05:39,07:13,94,2023-03-19
232,Cleaning,10:39,12:11,92,2023-03-24
40,Eating,17:39,18:56,77,2023-01-05
265,Exercising,17:49,18:50,61,2023-03-25
495,Socializing,02:58,04:54,116,2023-06-25
500,Eating,03:48,05:09,81,2023-05-18
468,Sleeping,23:19,06:39,440,2023-01-14
54,Eating,08:29,09:31,62,2023-06-01
48,Working,15:25,19:37,252,2023-03-01
188,Exercising,02:35,04:00,85,2023-05-26
88,Exercising,18:43,19:55,72,2023-02-16
472,Shopping,04:42,06:04,82,2023-04-20
466,Relaxing,10:51,11:56,65,2023-05-10
321,Cleaning,13:22,15:20,118,2023-02-16
328,Sleeping,11:15,18:03,408,2023-06-26
336,Working,16:34,23:10,396,2023-04-06
385,Working,19:12,00:27,315,2023-04-10
493,Sleeping,03:03,12:17,554,2023-01-15
258,Cleaning,17:22,18:56,94,2023-02-25
51,Walking,04:43,05:44,61,2023-04-12
80,Cooking,23:50,00:53,63,2023-04-01
228,Cooking,03:56,04:38,42,2023-04-22
486,Walking,16:33,18:00,87,2023-06-05
333,Socializing,13:49,14:34,45,2023-06-21
483,Shopping,22:59,23:29,30,2023-02-07
23,Shopping,05:45,06:37,52,2023-02-01
270,Cleaning,13:19,14:41,82,2023-03-08
102,Cooking,09:02,10:28,86,2023-05-31
182,Eating,03:47,04:31,44,2023-02-22
274,Exercising,21:14,22:39,85,2023-01-31
202,Walking,13:56,14:52,56,2023-04-23
64,Relaxing,18:27,19:26,59,2023-03-28
381,Walking,00:08,01:28,80,2023-05-29
468,Walking,01:01,02:02,61,2023-05-01
477,Shopping,17:02,18:32,90,2023-01-17
166,Exercising,08:02,08:35,33,2023-05-20
201,Relaxing,23:45,00:43,58,2023-01-01
313,Sleeping,00:23,08:49,506,2023-02-12
153,Eating,04:42,05:23,41,2023-06-08
456,Shopping,08:50,09:10,20,2023-04-12
411,Working,03:29,10:52,443,2023-01-06
439,Sleeping,08:52,16:13,441,2023-02-26
35,Sleeping,16:20,22:46,386,2023-06-20
332,Shopping,23:50,00:39,49,2023-01-18
263,Eating,02:53,03:24,31,2023-05-26
16,Shopping,18:20,19:56,96,2023-05-06
223,Cleaning,14:14,14:34,20,2023-06-23
297,Cooking,04:48,05:44,56,2023-04-14
205,Sleeping,00:26,07:59,453,2023-02-22
129,Sleeping,00:45,06:59,374,2023-04-01
385,Cooking,16:14,17:22,68,2023-04-02
395,Socializing,20:04,21:21,77,2023-02-19
228,Relaxing,00:03,00:47,44,2023-06-09
228,Relaxing,14:22,15:13,51,2023-01-15
209,Socializing,15:25,16:41,76,2023-03-25
325,Shopping,23:25,00:54,89,2023-03-09
105,Cleaning,13:37,15:26,109,2023-06-12
24,Eating,14:05,15:17,72,2023-01-08
131,Cleaning,22:48,00:01,73,2023-01-17
446,Cooking,05:57,06:51,54,2023-06-25
345,Eating,23:16,00:40,84,2023-01-07
268,Eating,08:34,09:42,68,2023-03-22
378,Shopping,10:32,11:56,84,2023-04-08
87,Socializing,04:17,06:01,104,2023-05-30
491,Relaxing,17:26,19:14,108,2023-04-09
422,Working,16:51,00:30,459,2023-02-19
184,Walking,07:06,08:33,87,2023-04-23
230,Socializing,08:40,10:13,93,2023-05-28
289,Relaxing,04:58,06:39,101,2023-04-23
284,Eating,03:58,05:02,64,2023-03-15
240,Cleaning,12:52,13:48,56,2023-01-30
196,Sleeping,04:13,13:38,565,2023-03-25
342,Socializing,21:07,21:38,31,2023-04-01
35,Walking,00:37,01:59,82,2023-01-25
183,Eating,01:56,02:34,38,2023-04-02
70,Socializing,02:04,03:06,62,2023-05-09
216,Socializing,02:37,03:34,57,2023-03-28
160,Exercising,01:09,02:05,56,2023-01-11
104,Exercising,15:18,16:47,89,2023-05-27
129,Sleeping,12:22,20:36,494,2023-06-04
368,Sleeping,22:59,08:00,541,2023-01-22
125,Working,21:06,05:10,484,2023-06-25
176,Walking,18:53,20:04,71,2023-06-30
113,Exercising,12:17,12:56,39,2023-01-31
32,Relaxing,15:28,16:01,33,2023-03-21
297,Cleaning,21:37,23:17,100,2023-06-02
416,Sleeping,05:05,14:52,587,2023-03-10
221,Walking,06:27,07:08,41,2023-06-18
232,Walking,17:37,19:04,87,2023-05-21
367,Relaxing,21:44,23:24,100,2023-02-03
347,Relaxing,00:55,02:24,89,2023-04-01
300,Cooking,10:52,12:47,115,2023-05-19
412,Exercising,07:18,08:03,45,2023-04-08
68,Exercising,17:05,17:59,54,2023-01-18
339,Cooking,13:59,15:46,107,2023-03-18
487,Socializing,14:05,14:54,49,2023-05-20
433,Socializing,18:14,19:14,60,2023-01-08
324,Shopping,19:05,20:18,73,2023-05-22
223,Sleeping,19:42,05:09,567,2023-02-19
263,Cleaning,03:36,03:58,22,2023-02-28
5,Walking,10:15,10:53,38,2023-04-18
17,Exercising,02:45,03:37,52,2023-06-24
231,Sleeping,02:52,11:18,506,2023-04-17
126,Exercising,15:55,16:54,59,2023-01-29
477,Relaxing,23:15,00:14,59,2023-05-15
408,Relaxing,22:08,22:41,33,2023-01-01
436,Exercising,20:07,21:27,80,2023-06-22
190,Shopping,09:59,11:22,83,2023-06-12
213,Relaxing,17:11,18:50,99,2023-04-07
203,Working,02:30,07:02,272,2023-05-05
109,Socializing,02:36,04:30,114,2023-01-23
62,Walking,05:19,06:46,87,2023-02-09
193,Relaxing,18:08,19:18,70,2023-06-17
351,Exercising,11:07,12:04,57,2023-06-17
83,Exercising,05:41,06:53,72,2023-05-29
136,Eating,18:15,19:12,57,2023-05-29
424,Walking,02:58,03:50,52,2023-03-23
198,Relaxing,20:34,22:03,89,2023-04-03
71,Shopping,10:41,11:29,48,2023-05-29
382,Cooking,13:41,14:05,24,2023-06-12
148,Socializing,22:51,23:28,37,2023-01-10
389,Relaxing,04:51,05:47,56,2023-02-12
461,Shopping,01:34,03:22,108,2023-06-25
274,Cooking,04:11,05:39,88,2023-04-01
451,Walking,21:18,21:53,35,2023-01-21
106,Sleeping,02:20,09:26,426,2023-03-26
181,Shopping,06:39,07:19,40,2023-02-23
267,Cooking,09:50,11:24,94,2023-01-12
344,Cleaning,20:37,21:09,32,2023-04-15
411,Socializing,03:55,04:28,33,2023-06-20
229,Cooking,05:12,07:06,114,2023-03-04
491,Working,13:11,18:44,333,2023-03-24
390,Sleeping,05:32,12:10,398,2023-01-06
43,Cleaning,07:00,08:17,77,2023-05-11
60,Socializing,18:21,19:52,91,2023-05-09
166,Working,23:17,03:57,280,2023-05-05
316,Eating,22:51,23:44,53,2023-06-15
338,Relaxing,02:38,03:29,51,2023-04-06
59,Working,20:34,02:02,328,2023-05-08
290,Eating,09:30,10:17,47,2023-02-02
163,Socializing,07:41,09:25,104,2023-06-16
7,Sleeping,06:49,14:44,475,2023-03-10
162,Shopping,18:04,19:09,65,2023-02-10
115,Exercising,11:40,12:28,48,2023-06-19
218,Sleeping,05:12,13:46,514,2023-04-07
446,Relaxing,15:31,16:47,76,2023-03-16
392,Cooking,03:18,03:46,28,2023-03-28
333,Exercising,23:29,00:17,48,2023-03-26
99,Shopping,03:44,05:14,90,2023-04-26
445,Sleeping,01:07,07:47,400,2023-01-09
142,Working,16:19,22:46,387,2023-05-24
284,Cleaning,18:22,19:48,86,2023-03-28
123,Eating,02:24,03:16,52,2023-04-01
128,Relaxing,19:10,20:39,89,2023-05-12
36,Relaxing,09:59,11:20,81,2023-01-02
16,Working,21:48,02:33,285,2023-03-13
288,Working,21:35,03:46,371,2023-04-21
104,Walking,02:19,03:00,41,2023-01-26
454,Relaxing,17:15,18:26,71,2023-01-10
271,Shopping,03:44,05:41,117,2023-02-16
117,Cleaning,14:36,16:35,119,2023-06-29
24,Socializing,17:58,18:57,59,2023-03-12
471,Socializing,20:25,21:21,56,2023-01-05
203,Sleeping,18:58,02:02,424,2023-06-12
482,Relaxing,12:42,14:35,113,2023-04-04
251,Sleeping,04:55,14:42,587,2023-04-22
144,Working,11:32,17:34,362,2023-02-28
319,Walking,00:05,01:12,67,2023-02-27
248,Socializing,00:19,00:57,38,2023-01-04
124,Sleeping,21:01,05:19,498,2023-03-02
193,Socializing,20:29,20:50,21,2023-05-31
383,Shopping,08:08,10:01,113,2023-04-27
81,Working,00:48,08:08,440,2023-02-22
262,Relaxing,11:24,13:20,116,2023-04-27
21,Socializing,12:57,13:38,41,2023-04-29
205,Eating,18:19,18:53,34,2023-01-14
427,Working,12:16,19:31,435,2023-02-07
342,Cooking,11:50,12:38,48,2023-01-27
233,Shopping,22:29,23:43,74,2023-04-29
398,Sleeping,13:19,23:13,594,2023-06-27
393,Sleeping,18:38,04:16,578,2023-03-22
277,Socializing,06:24,07:21,57,2023-03-27
431,Walking,00:03,00:41,38,2023-03-06
408,Walking,04:53,05:48,55,2023-03-01
313,Working,13:03,19:28,385,2023-01-30
445,Shopping,04:28,05:14,46,2023-06-26
391,Cooking,23:45,01:33,108,2023-04-09
80,Working,14:55,18:56,241,2023-06-28
413,Relaxing,08:44,09:05,21,2023-04-04
307,Working,10:20,18:59,519,2023-06-11
276,Socializing,01:35,03:34,119,2023-04-13
425,Working,15:37,21:07,330,2023-01-22
275,Cleaning,14:00,15:50,110,2023-04-20
146,Sleeping,08:56,17:06,490,2023-04-29
90,Walking,19:21,19:51,30,2023-04-29
90,Sleeping,20:25,06:09,584,2023-01-02
294,Socializing,00:14,00:41,27,2023-04-12
305,Sleeping,11:24,19:24,480,2023-04-23
242,Cleaning,17:57,19:05,68,2023-06-15
456,Cleaning,08:07,09:05,58,2023-04-04
464,Cooking,21:04,22:27,83,2023-05-10
313,Eating,16:24,17:18,54,2023-05-01
281,Sleeping,15:51,00:33,522,2023-06-05
488,Working,00:39,08:02,443,2023-02-27
286,Sleeping,00:19,06:44,385,2023-01-29
312,Cooking,20:57,22:16,79,2023-03-04
330,Cleaning,01:10,01:56,46,2023-02-17
328,Walking,20:34,21:29,55,2023-01-02
485,Eating,18:11,19:09,58,2023-06-16
95,Cleaning,11:58,13:03,65,2023-04-18
164,Working,13:35,20:56,441,2023-03-21
106,Sleeping,06:00,12:02,362,2023-01-02
397,Sleeping,01:54,08:14,380,2023-01-13
2,Cooking,20:43,21:14,31,2023-02-02
181,Shopping,22:14,23:04,50,2023-03-20
308,Cleaning,01:09,02:16,67,2023-04-15
91,Cleaning,07:42,08:28,46,2023-03-20
356,Cleaning,06:22,07:04,42,2023-02-22
288,Cleaning,06:00,06:27,27,2023-01-18
328,Eating,06:25,07:26,61,2023-02-01
138,Eating,00:12,01:36,84,2023-02-25
369,Sleeping,00:34,08:04,450,2023-01-06
401,Shopping,01:31,03:19,108,2023-02-13
342,Working,22:58,05:29,391,2023-03-18
427,Walking,23:32,00:11,39,2023-01-31
353,Shopping,19:41,20:50,69,2023-03-29
143,Relaxing,22:26,23:56,90,2023-02-04
32,Walking,06:56,08:18,82,2023-01-05
250,Sleeping,00:26,07:41,435,2023-05-17
174,Sleeping,02:43,11:49,546,2023-02-10
325,Exercising,04:36,05:52,76,2023-02-28
80,Working,11:26,16:46,320,2023-05-03
213,Working,15:44,22:27,403,2023-04-19
177,Exercising,06:41,08:06,85,2023-05-17
270,Cooking,00:34,02:28,114,2023-05-19
389,Working,20:26,04:08,462,2023-01-25
191,Walking,08:02,09:09,67,2023-03-10
304,Cleaning,17:01,18:02,61,2023-03-19
3,Working,04:43,11:49,426,2023-03-17
166,Exercising,18:19,19:27,68,2023-04-10
108,Shopping,00:11,01:25,74,2023-06-11
221,Relaxing,05:12,06:48,96,2023-06-08
152,Socializing,21:15,22:57,102,2023-03-16
376,Cleaning,12:01,13:38,97,2023-06-27
126,Sleeping,22:01,06:51,530,2023-05-06
322,Cooking,15:13,17:06,113,2023-04-10
426,Socializing,04:08,06:00,112,2023-06-06
337,Working,08:36,12:50,254,2023-05-27
246,Sleeping,08:32,17:26,534,2023-05-26
122,Exercising,09:24,10:20,56,2023-03-16
365,Cooking,06:10,07:35,85,2023-02-04
251,Socializing,00:03,01:11,68,2023-05-04
455,Eating,19:18,20:34,76,2023-04-04
220,Socializing,09:54,11:54,120,2023-01-14
113,Working,23:23,04:36,313,2023-01-11
435,Walking,12:07,13:27,80,2023-03-10
288,Cleaning,07:23,08:51,88,2023-04-24
349,Shopping,10:38,12:05,87,2023-06-15
341,Eating,22:35,23:45,70,2023-06-22
104,Cooking,15:24,15:59,35,2023-01-19
214,Socializing,04:08,05:45,97,2023-01-28
59,Eating,13:58,15:17,79,2023-03-21
436,Eating,21:33,22:58,85,2023-06-08
39,Cooking,08:34,09:39,65,2023-01-05
62,Relaxing,23:45,00:16,31,2023-02-23
284,Cooking,02:01,03:17,76,2023-06-21
396,Walking,13:05,13:43,38,2023-06-07
351,Eating,05:51,06:52,61,2023-02-02
452,Shopping,09:38,11:20,102,2023-05-18
240,Eating,23:35,00:38,63,2023-06-17
441,Cleaning,18:19,19:27,68,2023-05-11
9,Cleaning,04:43,06:08,85,2023-03-31
447,Shopping,06:37,07:19,42,2023-06-15
84,Cooking,13:43,14:34,51,2023-03-05
355,Cooking,16:22,17:59,97,2023-06-09
191,Walking,05:54,07:05,71,2023-03-27
110,Socializing,01:29,01:51,22,2023-01-09
64,Eating,20:24,21:25,61,2023-04-15
277,Shopping,23:34,23:59,25,2023-03-17
34,Cooking,05:08,06:03,55,2023-03-24
385,Exercising,18:05,18:51,46,2023-01-08
454,Shopping,12:12,13:10,58,2023-06-26
377,Socializing,23:40,00:33,53,2023-04-10
191,Cleaning,15:34,16:59,85,2023-01-09
195,Relaxing,16:41,17:29,48,2023-06-27
226,Cleaning,05:22,06:35,73,2023-04-06
8,Relaxing,05:05,05:37,32,2023-06-30
271,Shopping,15:54,16:18,24,2023-03-17
290,Walking,06:45,07:52,67,2023-06-14
33,Shopping,07:46,08:27,41,2023-06-18
132,Relaxing,16:47,18:34,107,2023-04-02
15,Cooking,20:13,21:45,92,2023-05-15
63,Cooking,16:14,16:39,25,2023-04-17
376,Cooking,12:09,12:55,46,2023-01-08
401,Shopping,03:43,05:01,78,2023-02-02
436,Eating,01:06,02:08,62,2023-05-23
172,Walking,02:49,03:49,60,2023-04-10
43,Cleaning,21:03,22:19,76,2023-06-24
453,Cleaning,16:45,17:13,28,2023-01-30
204,Cooking,16:40,17:41,61,2023-05-25
266,Shopping,14:58,16:34,96,2023-02-09
333,Eating,04:14,05:28,74,2023-04-10
257,Exercising,15:01,15:57,56,2023-03-23
405,Walking,01:04,02:29,85,2023-02-05
106,Exercising,21:09,22:32,83,2023-01-05
252,Sleeping,11:25,19:45,500,2023-06-04
389,Shopping,05:23,06:33,70,2023-06-16
261,Eating,01:42,02:35,53,2023-04-22
344,Socializing,19:08,21:06,118,2023-04-24
169,Socializing,16:44,18:19,95,2023-04-23
257,Cooking,03:00,03:37,37,2023-05-15
269,Working,18:46,00:11,325,2023-04-25
358,Working,12:24,21:24,540,2023-04-20
162,Cleaning,19:48,20:40,52,2023-05-29
219,Walking,09:59,11:19,80,2023-01-17
454,Sleeping,13:04,19:16,372,2023-03-01
145,Exercising,04:43,05:41,58,2023-04-22
264,Eating,03:24,04:44,80,2023-04-07
39,Cooking,21:17,22:04,47,2023-01-03
11,Walking,21:52,22:54,62,2023-02-16
235,Shopping,00:05,00:46,41,2023-03-11
380,Exercising,10:07,11:28,81,2023-02-04
228,Socializing,23:37,00:32,55,2023-03-21
77,Cleaning,22:46,00:17,91,2023-05-09
448,Sleeping,15:06,23:08,482,2023-03-29
16,Exercising,12:18,13:31,73,2023-05-21
489,Relaxing,18:31,19:48,77,2023-01-20
386,Exercising,04:53,05:30,37,2023-05-24
492,Walking,02:38,03:11,33,2023-05-20
360,Eating,02:48,04:13,85,2023-04-15
56,Walking,09:31,10:17,46,2023-03-29
363,Socializing,08:31,08:58,27,2023-03-31
413,Relaxing,08:54,10:33,99,2023-04-15
387,Shopping,15:10,16:22,72,2023-05-09
108,Exercising,21:01,21:43,42,2023-01-06
2,Working,23:01,04:52,351,2023-06-29
390,Walking,01:17,02:30,73,2023-05-22
342,Working,12:32,18:16,344,2023-04-27
155,Eating,04:22,05:43,81,2023-06-23
243,Cooking,07:45,09:36,111,2023-03-09
406,Working,09:24,15:34,370,2023-03-22
268,Exercising,00:19,01:49,90,2023-02-22
460,Cooking,19:38,20:46,68,2023-06-24
386,Working,10:56,15:39,283,2023-03-11
414,Eating,11:46,12:27,41,2023-01-01
446,Cooking,17:25,19:21,116,2023-06-05
150,Socializing,08:00,09:00,60,2023-04-24
150,Shopping,01:06,01:59,53,2023-04-20
22,Exercising,07:18,08:26,68,2023-03-04
81,Sleeping,20:33,02:40,367,2023-01-11
458,Cleaning,04:18,05:40,82,2023-03-30
327,Cleaning,10:07,12:06,119,2023-03-29
76,Socializing,05:48,07:08,80,2023-02-01
59,Socializing,18:13,18:33,20,2023-01-04
458,Shopping,03:52,04:41,49,2023-03-09
260,Exercising,11:28,12:37,69,2023-01-01
137,Cooking,10:55,12:12,77,2023-04-25
89,Eating,11:21,12:09,48,2023-04-11
207,Cleaning,22:15,23:36,81,2023-02-14
151,Cleaning,15:45,17:36,111,2023-02-04
500,Cooking,01:45,02:54,69,2023-02-18
413,Walking,13:11,13:51,40,2023-01-01
183,Shopping,12:51,14:49,118,2023-02-13
69,Socializing,06:17,07:26,69,2023-06-15
11,Socializing,22:00,22:37,37,2023-02-15
444,Walking,02:10,02:58,48,2023-04-18
399,Exercising,23:00,00:05,65,2023-04-01
465,Working,09:50,17:23,453,2023-02-11
415,Relaxing,17:28,18:00,32,2023-06-09
125,Cleaning,15:53,17:49,116,2023-05-01
34,Shopping,15:00,15:25,25,2023-06-30
486,Walking,17:33,18:42,69,2023-02-03
377,Exercising,16:17,17:05,48,2023-02-18
418,Cooking,00:35,02:07,92,2023-02-19
78,Exercising,22:01,23:18,77,2023-06-25
72,Working,15:51,19:54,243,2023-06-21
72,Shopping,18:17,19:35,78,2023-01-28
494,Working,01:32,09:38,486,2023-01-13
472,Shopping,02:17,03:23,66,2023-04-10
474,Exercising,03:51,04:45,54,2023-04-30
390,Working,18:26,23:37,311,2023-02-23
202,Working,11:46,19:27,461,2023-03-08
17,Cleaning,05:28,06:45,77,2023-06-06
321,Cooking,02:10,03:21,71,2023-01-21
162,Socializing,19:25,19:59,34,2023-04-20
418,Shopping,16:10,18:00,110,2023-06-25
257,Eating,17:25,18:18,53,2023-02-02
120,Sleeping,12:33,19:53,440,2023-01-02
154,Sleeping,22:00,05:18,438,2023-02-03
487,Working,00:00,07:53,473,2023-02-20
282,Exercising,01:31,02:22,51,2023-06-23
228,Exercising,17:52,18:58,66,2023-02-15
148,Eating,19:56,20:58,62,2023-03-05
41,Eating,13:56,15:07,71,2023-01-31
484,Relaxing,13:29,13:53,24,2023-02-11
228,Working,17:41,22:10,269,2023-04-27
26,Cooking,04:10,06:03,113,2023-06-15
414,Relaxing,06:10,06:46,36,2023-04-24
422,Working,22:32,04:14,342,2023-04-27
34,Exercising,14:57,15:29,32,2023-04-15
333,Sleeping,20:37,02:37,360,2023-03-23
491,Cleaning,16:23,17:25,62,2023-05-22
108,Sleeping,20:50,05:54,544,2023-03-12
328,Socializing,09:17,11:06,109,2023-06-20
287,Shopping,11:12,12:47,95,2023-02-16
396,Cooking,21:34,22:12,38,2023-03-21
398,Shopping,13:15,14:56,101,2023-06-14
308,Working,21:21,03:09,348,2023-02-04
281,Cleaning,11:11,12:17,66,2023-06-06
77,Shopping,02:03,03:51,108,2023-03-13
353,Cooking,07:03,08:02,59,2023-01-14
418,Working,07:16,13:32,376,2023-04-05
102,Socializing,15:02,15:54,52,2023-05-02
136,Cooking,04:25,05:16,51,2023-02-20
283,Walking,05:01,06:07,66,2023-05-13
126,Cooking,06:29,08:29,120,2023-04-06
51,Cleaning,17:38,19:06,88,2023-05-08
70,Shopping,00:21,02:11,110,2023-06-09
314,Cooking,11:45,13:24,99,2023-04-23
59,Relaxing,14:04,15:08,64,2023-01-02
156,Cooking,19:00,21:00,120,2023-06-27
433,Socializing,23:06,00:56,110,2023-04-17
125,Working,11:57,20:01,484,2023-02-09
388,Relaxing,10:09,11:43,94,2023-01-15
180,Cooking,20:19,22:17,118,2023-02-27
420,Socializing,07:27,08:56,89,2023-06-08
88,Exercising,20:15,21:23,68,2023-01-13
357,Walking,03:44,04:51,67,2023-03-06
337,Walking,12:07,13:26,79,2023-06-20
205,Shopping,12:36,14:01,85,2023-06-24
322,Cleaning,13:14,14:28,74,2023-06-27
382,Relaxing,02:42,04:36,114,2023-02-09
258,Walking,17:58,19:06,68,2023-01-28
35,Shopping,10:37,11:54,77,2023-05-18
453,Cleaning,09:42,10:31,49,2023-05-16
11,Walking,04:51,06:10,79,2023-06-21
225,Socializing,23:40,00:18,38,2023-02-16
25,Cleaning,21:26,21:59,33,2023-03-09
40,Walking,11:33,12:47,74,2023-04-09
75,Socializing,11:38,12:44,66,2023-01-26
192,Walking,18:20,19:14,54,2023-02-20
377,Shopping,11:55,13:26,91,2023-02-20
11,Socializing,18:30,19:24,54,2023-01-03
194,Walking,19:30,20:15,45,2023-03-01
241,Exercising,18:28,19:13,45,2023-02-08
297,Cleaning,17:22,18:48,86,2023-06-22
256,Eating,13:56,15:18,82,2023-04-05
21,Cleaning,05:08,06:26,78,2023-04-30
187,Walking,11:48,12:45,57,2023-04-20
24,Sleeping,17:32,02:50,558,2023-05-25
407,Working,05:30,11:55,385,2023-04-22
393,Socializing,17:50,18:14,24,2023-01-22
166,Socializing,14:11,14:48,37,2023-01-24
376,Working,12:56,20:04,428,2023-01-21
75,Socializing,12:33,13:32,59,2023-05-29
112,Cooking,08:47,10:07,80,2023-06-04
269,Eating,16:03,17:29,86,2023-04-20
260,Cleaning,13:36,14:33,57,2023-01-14
164,Shopping,03:45,05:21,96,2023-05-01
346,Relaxing,17:34,18:10,36,2023-03-07
431,Working,05:31,14:06,515,2023-05-20
304,Cleaning,08:27,10:03,96,2023-03-15
206,Eating,07:48,08:58,70,2023-01-02
378,Working,02:42,08:10,328,2023-01-04
103,Exercising,21:53,22:53,60,2023-06-25
299,Shopping,08:52,09:15,23,2023-04-06
302,Sleeping,02:15,10:13,478,2023-02-19
287,Cooking,13:37,15:09,92,2023-05-16
466,Socializing,12:07,13:29,82,2023-04-29
116,Cooking,21:27,22:47,80,2023-05-15
143,Relaxing,23:34,00:53,79,2023-04-25
217,Exercising,14:39,15:16,37,2023-06-26
374,Sleeping,03:50,12:09,499,2023-02-02
316,Eating,22:11,23:40,89,2023-06-05
164,Relaxing,16:53,18:04,71,2023-06-23
390,Relaxing,16:55,17:28,33,2023-04-19
260,Walking,11:54,13:04,70,2023-02-09
464,Eating,21:58,23:25,87,2023-05-06
417,Shopping,01:16,02:49,93,2023-03-26
166,Relaxing,04:14,05:57,103,2023-03-09
340,Shopping,23:47,01:33,106,2023-06-10
440,Exercising,20:44,21:46,62,2023-01-28
343,Working,18:58,23:10,252,2023-02-13
94,Walking,16:35,17:08,33,2023-04-22
162,Walking,03:56,05:21,85,2023-01-01
233,Shopping,19:20,20:53,93,2023-03-03
381,Cleaning,16:26,18:26,120,2023-01-19
87,Cleaning,07:15,07:56,41,2023-05-23
195,Relaxing,10:37,12:37,120,2023-04-14
139,Walking,15:07,16:10,63,2023-06-18
124,Sleeping,02:27,10:05,458,2023-01-17
388,Exercising,18:37,19:45,68,2023-04-06
86,Cooking,23:26,00:04,38,2023-06-25
230,Exercising,22:12,23:08,56,2023-03-29
333,Working,22:40,07:21,521,2023-03-21
404,Eating,14:02,15:32,90,2023-04-13
41,Cleaning,00:33,02:09,96,2023-04-11
41,Socializing,08:31,09:24,53,2023-02-24
96,Cleaning,15:13,16:49,96,2023-01-21
438,Cooking,04:14,05:40,86,2023-05-27
153,Exercising,03:57,04:30,33,2023-06-10
338,Shopping,20:01,20:46,45,2023-03-10
499,Cleaning,14:09,14:32,23,2023-01-14
159,Walking,14:36,15:59,83,2023-03-19
269,Cleaning,10:14,10:39,25,2023-06-05
40,Socializing,23:44,00:29,45,2023-06-30
490,Working,20:44,00:59,255,2023-01-30
278,Sleeping,17:15,23:36,381,2023-06-16
280,Walking,21:32,22:31,59,2023-03-21
43,Cleaning,18:31,20:27,116,2023-05-15
63,Exercising,05:26,06:34,68,2023-03-02
482,Cleaning,20:45,21:12,27,2023-02-28
421,Walking,19:05,20:00,55,2023-06-02
426,Cleaning,13:00,13:23,23,2023-04-02
4,Walking,10:17,11:44,87,2023-01-16
101,Walking,19:31,20:42,71,2023-05-25
111,Walking,04:59,06:24,85,2023-01-11
156,Walking,08:01,09:11,70,2023-03-02
96,Shopping,20:29,22:23,114,2023-01-26
230,Sleeping,23:15,07:42,507,2023-06-02
52,Relaxing,09:03,10:07,64,2023-02-08
118,Socializing,11:46,13:44,118,2023-05-16
150,Cleaning,16:21,17:04,43,2023-03-26
154,Walking,00:32,01:41,69,2023-03-21
39,Cleaning,05:52,06:32,40,2023-01-27
396,Sleeping,18:03,00:17,374,2023-04-25
217,Eating,10:59,11:58,59,2023-01-08
21,Socializing,00:59,02:28,89,2023-04-20
447,Socializing,09:39,10:16,37,2023-04-20
80,Shopping,19:15,20:07,52,2023-03-05
211,Working,02:44,08:20,336,2023-01-07
75,Exercising,20:36,21:57,81,2023-03-17
238,Working,20:35,02:56,381,2023-01-30
425,Relaxing,20:34,21:22,48,2023-03-15
184,Sleeping,20:06,02:55,409,2023-04-08
363,Exercising,18:13,18:54,41,2023-02-24
381,Cooking,01:56,02:54,58,2023-02-18
394,Socializing,08:30,09:11,41,2023-04-08
